collection;place_id;toponym;gazetteer_uri;gazetteer_label;lng;lat;variants_obj;variants
owtrad;2718;Genova;http://topotime.org/owtrad/places/2718;Genova;8.95;44.4167;[{"id" : 10599, "variant" : "Genoa", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10601, "variant" : "Genua", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10598, "variant" : "Genes", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10598, "variant" : "Genes", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10598, "variant" : "Genes", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10599, "variant" : "Genoa", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10599, "variant" : "Genoa", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10600, "variant" : "Genova", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10600, "variant" : "Genova", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10600, "variant" : "Genova", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10601, "variant" : "Genua", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10601, "variant" : "Genua", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Genes,Genoa,Genova,Genua}
owtrad;2720;Lucca;http://topotime.org/owtrad/places/2720;Lucca;10.4833;43.8333;[{"id" : 10604, "variant" : "Lucca", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Lucca}
owtrad;2721;Napoli;http://topotime.org/owtrad/places/2721;Napoli;14.25;40.8333;[{"id" : 10607, "variant" : "Neapolis", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10605, "variant" : "Naples", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10605, "variant" : "Naples", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10605, "variant" : "Naples", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10606, "variant" : "Napoli", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10606, "variant" : "Napoli", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10606, "variant" : "Napoli", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10607, "variant" : "Neapolis", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10607, "variant" : "Neapolis", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Naples,Napoli,Neapolis}
owtrad;2722;Parma;http://topotime.org/owtrad/places/2722;Parma;10.3333;44.8;[{"id" : 10608, "variant" : "Parma", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Parma}
owtrad;2723;Padova;http://topotime.org/owtrad/places/2723;Padova;11.8833;45.4167;[{"id" : 10611, "variant" : "Padua", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10609, "variant" : "Padoue", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10610, "variant" : "Padova", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10612, "variant" : "Patavium", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Padoue,Padova,Padua,Patavium}
owtrad;2724;Perugia;http://topotime.org/owtrad/places/2724;Perugia;12.3667;43.1333;[{"id" : 10613, "variant" : "Perugia", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10613, "variant" : "Perugia", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Perugia}
owtrad;2725;Piacenza;http://topotime.org/owtrad/places/2725;Piacenza;9.6667;45.0167;[{"id" : 10614, "variant" : "Piacenza", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10614, "variant" : "Piacenza", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10614, "variant" : "Piacenza", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10615, "variant" : "Piacenza", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10615, "variant" : "Piacenza", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10615, "variant" : "Piacenza", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Piacenza}
owtrad;2726;Pisa;http://topotime.org/owtrad/places/2726;Pisa;10.3833;43.7167;[{"id" : 10616, "variant" : "Pisa", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10616, "variant" : "Pisa", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Pisa}
owtrad;2727;Siena;http://topotime.org/owtrad/places/2727;Siena;11.35;43.3167;[{"id" : 10617, "variant" : "Siena", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10617, "variant" : "Siena", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10617, "variant" : "Siena", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Siena}
owtrad;2728;Torino;http://topotime.org/owtrad/places/2728;Torino;7.6667;45.05;[{"id" : 10620, "variant" : "Taurasia", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10618, "variant" : "Augusta Taurinorum", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10618, "variant" : "Augusta Taurinorum", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10619, "variant" : "Julia Augusta Taurinorum", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10619, "variant" : "Julia Augusta Taurinorum", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10620, "variant" : "Taurasia", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10621, "variant" : "Torino", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10621, "variant" : "Torino", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10622, "variant" : "Turin", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10622, "variant" : "Turin", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{"Augusta Taurinorum","Julia Augusta Taurinorum",Taurasia,Torino,Turin}
owtrad;2729;Verona;http://topotime.org/owtrad/places/2729;Verona;11;45.45;[{"id" : 10623, "variant" : "Verona", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10623, "variant" : "Verona", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10623, "variant" : "Verona", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Verona}
owtrad;2730;Aulla;http://topotime.org/owtrad/places/2730;Aulla;9.9667;44.2;[{"id" : 10624, "variant" : "Aulla", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Aulla}
owtrad;2731;Jougne;http://topotime.org/owtrad/places/2731;Jougne;6.4;46.7667;[{"id" : 10625, "variant" : "Jougne", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10625, "variant" : "Jougne", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Jougne}
owtrad;274;Astrakhan';http://topotime.org/owtrad/places/274;Astrakhan';48.049168;46.349445;[{"id" : 1685, "variant" : "Astrachan", "source" : "Wojtowicz 1956:261", "precision" : "exact", "identity" : "exact"}, {"id" : 1685, "variant" : "Astrachan", "source" : "Wojtowicz 1956:261", "precision" : "exact", "identity" : "exact"}, {"id" : 1685, "variant" : "Astrachan", "source" : "Wojtowicz 1956:261", "precision" : "exact", "identity" : "exact"}, {"id" : 1685, "variant" : "Astrachan", "source" : "Wojtowicz 1956:261", "precision" : "exact", "identity" : "exact"}, {"id" : 1686, "variant" : "Astrakhan'", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1686, "variant" : "Astrakhan'", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1686, "variant" : "Astrakhan'", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1686, "variant" : "Astrakhan'", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Astrachan,Astrakhan'}
owtrad;2748;Tallard;http://topotime.org/owtrad/places/2748;Tallard;6.05;44.4667;[{"id" : 10653, "variant" : "Tallard", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Tallard}
owtrad;2750;Moulins;http://topotime.org/owtrad/places/2750;Moulins;3.3333;46.5667;[{"id" : 10655, "variant" : "Moulins", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Moulins}
owtrad;2751;Caen;http://topotime.org/owtrad/places/2751;Caen;-0.35;49.1833;[{"id" : 10656, "variant" : "Caen", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Caen}
owtrad;2752;Pre-en-Pail;http://topotime.org/owtrad/places/2752;Pre-en-Pail;-0.2;48.45;[{"id" : 10657, "variant" : "Pre-en-Pail", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Pre-en-Pail}
owtrad;2753;Calatayud;http://topotime.org/owtrad/places/2753;Calatayud;-1.6333;41.35;[{"id" : 10658, "variant" : "Calatayud", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10658, "variant" : "Calatayud", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Calatayud}
owtrad;2754;Soria;http://topotime.org/owtrad/places/2754;Soria;-2.4667;41.7667;[{"id" : 10659, "variant" : "Soria", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Soria}
owtrad;2755;Valladolid;http://topotime.org/owtrad/places/2755;Valladolid;-4.7167;41.65;[{"id" : 10660, "variant" : "Soria", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Soria}
owtrad;2756;Almeria;http://topotime.org/owtrad/places/2756;Almeria;-2.45;36.8333;[{"id" : 10662, "variant" : "Unci", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10661, "variant" : "Almeria", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10661, "variant" : "Almeria", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10661, "variant" : "Almeria", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10662, "variant" : "Unci", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10662, "variant" : "Unci", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Almeria,Unci}
owtrad;2762;Quanzhou;http://topotime.org/owtrad/places/2762;Quanzhou;118.5858;24.9139;[{"id" : 10684, "variant" : "Tsinkiang", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10686, "variant" : "Zayton", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10682, "variant" : "Tsin-chiang", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10676, "variant" : "Ch'uan-chou-shih", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10678, "variant" : "Chin-chiang-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10675, "variant" : "Ch'uan-chou", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10675, "variant" : "Ch'uan-chou", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10676, "variant" : "Ch'uan-chou-shih", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10677, "variant" : "Chin-chiang", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10677, "variant" : "Chin-chiang", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10678, "variant" : "Chin-chiang-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10679, "variant" : "Chinchew", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10679, "variant" : "Chinchew", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10680, "variant" : "Chuanchowfu", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10680, "variant" : "Chuanchowfu", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10681, "variant" : "Quanzhou", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10681, "variant" : "Quanzhou", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10682, "variant" : "Tsin-chiang", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10683, "variant" : "Tsingkianghsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10683, "variant" : "Tsingkianghsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10684, "variant" : "Tsinkiang", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10685, "variant" : "Zaitun", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10685, "variant" : "Zaitun", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10686, "variant" : "Zayton", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Ch'uan-chou,Ch'uan-chou-shih,Chin-chiang,Chin-chiang-hsien,Chinchew,Chuanchowfu,Quanzhou,Tsin-chiang,Tsingkianghsien,Tsinkiang,Zaitun,Zayton}
owtrad;2763;Yangzhou;http://topotime.org/owtrad/places/2763;Yangzhou;119.4358;32.3972;[{"id" : 10694, "variant" : "Yangchow", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10692, "variant" : "Yang-chou-shih", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10690, "variant" : "Kiangtu", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10687, "variant" : "Chiang-tu", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10687, "variant" : "Chiang-tu", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10688, "variant" : "Chiang-tu-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10688, "variant" : "Chiang-tu-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10689, "variant" : "Han-chiang", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10689, "variant" : "Han-chiang", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10690, "variant" : "Kiangtu", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10691, "variant" : "Yang-chou", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10691, "variant" : "Yang-chou", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10692, "variant" : "Yang-chou-shih", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10693, "variant" : "Yang-chow-fu", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10693, "variant" : "Yang-chow-fu", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10694, "variant" : "Yangchow", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10695, "variant" : "Yangzhou", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10695, "variant" : "Yangzhou", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Chiang-tu,Chiang-tu-hsien,Han-chiang,Kiangtu,Yang-chou,Yang-chou-shih,Yang-chow-fu,Yangchow,Yangzhou}
owtrad;2764;Penglai;http://topotime.org/owtrad/places/2764;Penglai;120.7508;37.8086;[{"id" : 10698, "variant" : "Penglai", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10700, "variant" : "Tengchow", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10696, "variant" : "Dengzhou", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10696, "variant" : "Dengzhou", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10697, "variant" : "P'eng-lai-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10697, "variant" : "P'eng-lai-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10698, "variant" : "Penglai", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10699, "variant" : "Teng-chou", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10699, "variant" : "Teng-chou", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10700, "variant" : "Tengchow", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10701, "variant" : "Tengchowfu", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10701, "variant" : "Tengchowfu", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Dengzhou,P'eng-lai-hsien,Penglai,Teng-chou,Tengchow,Tengchowfu}
owtrad;2766;Lianzhou;http://topotime.org/owtrad/places/2766;Lianzhou;109.15;21.6833;[{"id" : 10713, "variant" : "Limchowfu", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10705, "variant" : "Ho-p'u", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10704, "variant" : "Hepu", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10706, "variant" : "Ho-p'u-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10707, "variant" : "Hoppo", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10708, "variant" : "Hoppohsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10709, "variant" : "Lianzhou", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10710, "variant" : "Lien-chou", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10711, "variant" : "Lien-chou-chen", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10712, "variant" : "Limchow", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10714, "variant" : "Linchow", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Hepu,Ho-p'u,Ho-p'u-hsien,Hoppo,Hoppohsien,Lianzhou,Lien-chou,Lien-chou-chen,Limchow,Limchowfu,Linchow}
owtrad;2767;Beihai;http://topotime.org/owtrad/places/2767;Beihai;109.1;21.4833;[{"id" : 10717, "variant" : "Pei-hai", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10715, "variant" : "Beihai", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10716, "variant" : "Pakhoi", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10718, "variant" : "Pei-hai-shih", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Beihai,Pakhoi,Pei-hai,Pei-hai-shih}
owtrad;2768;Ningbo;http://topotime.org/owtrad/places/2768;Ningbo;121.5419;29.875;[{"id" : 10724, "variant" : "Yin-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10720, "variant" : "Ning-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10719, "variant" : "Chiang-pei-an", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10719, "variant" : "Chiang-pei-an", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10720, "variant" : "Ning-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10721, "variant" : "Ning-po", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10721, "variant" : "Ning-po", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10722, "variant" : "Ning-po-shih", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10722, "variant" : "Ning-po-shih", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10723, "variant" : "Ningbo", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10723, "variant" : "Ningbo", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10724, "variant" : "Yin-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Chiang-pei-an,Ning-hsien,Ning-po,Ning-po-shih,Ningbo,Yin-hsien}
owtrad;2770;Xucheng;http://topotime.org/owtrad/places/2770;Xucheng;110.1639;20.33;[{"id" : 10728, "variant" : "Suwen", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10732, "variant" : "Xuwen", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10726, "variant" : "Hsu-wen", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10727, "variant" : "Hsu-wen-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10729, "variant" : "Suwenyun", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10730, "variant" : "Tsuimen", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10731, "variant" : "Xucheng", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Hsu-wen,Hsu-wen-hsien,Suwen,Suwenyun,Tsuimen,Xucheng,Xuwen}
owtrad;2771;Wenzhou;http://topotime.org/owtrad/places/2771;Wenzhou;120.6544;28.0192;[{"id" : 10740, "variant" : "Yungkai", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10736, "variant" : "Wenchow-fu", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10738, "variant" : "Yung-chia", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10733, "variant" : "Wen-chou", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10733, "variant" : "Wen-chou", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10734, "variant" : "Wen-chou-shih", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10734, "variant" : "Wen-chou-shih", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10735, "variant" : "Wenchow", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10735, "variant" : "Wenchow", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10736, "variant" : "Wenchow-fu", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10737, "variant" : "Wenzhou", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10737, "variant" : "Wenzhou", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10738, "variant" : "Yung-chia", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10739, "variant" : "Yung-chia-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10739, "variant" : "Yung-chia-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10740, "variant" : "Yungkai", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10741, "variant" : "Yungkia", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10741, "variant" : "Yungkia", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10742, "variant" : "Yungkia-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10742, "variant" : "Yungkia-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Wen-chou,Wen-chou-shih,Wenchow,Wenchow-fu,Wenzhou,Yung-chia,Yung-chia-hsien,Yungkai,Yungkia,Yungkia-hsien}
owtrad;2772;Pulandian;http://topotime.org/owtrad/places/2772;Pulandian;121.9669;39.3953;[{"id" : 10746, "variant" : "Huranten", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10750, "variant" : "Pulandian", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10743, "variant" : "Adams", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10744, "variant" : "Hou-lung-fang", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10745, "variant" : "Hsin-chin", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10747, "variant" : "P'u-lan-tien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10748, "variant" : "P'u-lan-tien-chen", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10749, "variant" : "Po-lan-te", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10751, "variant" : "Xinjin", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Adams,Hou-lung-fang,Hsin-chin,Huranten,P'u-lan-tien,P'u-lan-tien-chen,Po-lan-te,Pulandian,Xinjin}
